Product.code	Bureau.of.Meteorology.station.number	Year	Month	Day	Rainfall.amount..millimetres.	Period.over.which.rainfall.was.measured..days.	Quality	Month_seq	rnum	date_yyyymmdd
IDCJAC0009	40175	1947	1	1	NA	NA		1	1	1947-01-01
IDCJAC0009	40175	1947	1	2	NA	NA		1	2	1947-01-02
IDCJAC0009	40175	1947	1	3	NA	NA		1	3	1947-01-03
IDCJAC0009	40175	1947	1	4	NA	NA		1	4	1947-01-04
IDCJAC0009	40175	1947	1	5	NA	NA		1	5	1947-01-05
IDCJAC0009	40175	1947	1	6	NA	NA		1	6	1947-01-06
IDCJAC0009	40175	1947	1	7	NA	NA		1	7	1947-01-07
IDCJAC0009	40175	1947	1	8	NA	NA		1	8	1947-01-08
IDCJAC0009	40175	1947	1	9	NA	NA		1	9	1947-01-09
IDCJAC0009	40175	1947	1	10	NA	NA		1	10	1947-01-10
IDCJAC0009	40175	1947	1	11	NA	NA		1	11	1947-01-11
IDCJAC0009	40175	1947	1	12	NA	NA		1	12	1947-01-12
IDCJAC0009	40175	1947	1	13	NA	NA		1	13	1947-01-13
IDCJAC0009	40175	1947	1	14	NA	NA		1	14	1947-01-14
IDCJAC0009	40175	1947	1	15	NA	NA		1	15	1947-01-15
IDCJAC0009	40175	1947	1	16	NA	NA		1	16	1947-01-16
IDCJAC0009	40175	1947	1	17	NA	NA		1	17	1947-01-17
IDCJAC0009	40175	1947	1	18	NA	NA		1	18	1947-01-18
IDCJAC0009	40175	1947	1	19	NA	NA		1	19	1947-01-19
IDCJAC0009	40175	1947	1	20	NA	NA		1	20	1947-01-20
IDCJAC0009	40175	1947	1	21	NA	NA		1	21	1947-01-21
IDCJAC0009	40175	1947	1	22	NA	NA		1	22	1947-01-22
IDCJAC0009	40175	1947	1	23	NA	NA		1	23	1947-01-23
IDCJAC0009	40175	1947	1	24	NA	NA		1	24	1947-01-24
IDCJAC0009	40175	1947	1	25	NA	NA		1	25	1947-01-25
IDCJAC0009	40175	1947	1	26	NA	NA		1	26	1947-01-26
IDCJAC0009	40175	1947	1	27	NA	NA		1	27	1947-01-27
IDCJAC0009	40175	1947	1	28	NA	NA		1	28	1947-01-28
IDCJAC0009	40175	1947	1	29	NA	NA		1	29	1947-01-29
IDCJAC0009	40175	1947	1	30	NA	NA		1	30	1947-01-30
IDCJAC0009	40175	1947	1	31	NA	NA		1	31	1947-01-31
IDCJAC0009	40175	1947	2	1	2.5	1	Y	2	32	1947-02-01
IDCJAC0009	40175	1947	2	2	3.6	1	Y	2	33	1947-02-02
IDCJAC0009	40175	1947	2	3	6.1	1	Y	2	34	1947-02-03
IDCJAC0009	40175	1947	2	4	2.5	1	Y	2	35	1947-02-04
IDCJAC0009	40175	1947	2	5	0.5	1	Y	2	36	1947-02-05
IDCJAC0009	40175	1947	2	6	0	NA	Y	2	37	1947-02-06
IDCJAC0009	40175	1947	2	7	2.8	1	Y	2	38	1947-02-07
IDCJAC0009	40175	1947	2	8	0	NA	Y	2	39	1947-02-08
IDCJAC0009	40175	1947	2	9	0	NA	Y	2	40	1947-02-09
IDCJAC0009	40175	1947	2	10	0	NA	Y	2	41	1947-02-10
IDCJAC0009	40175	1947	2	11	1.3	1	Y	2	42	1947-02-11
IDCJAC0009	40175	1947	2	12	2.5	1	Y	2	43	1947-02-12
IDCJAC0009	40175	1947	2	13	74.9	1	Y	2	44	1947-02-13
IDCJAC0009	40175	1947	2	14	66	1	Y	2	45	1947-02-14
IDCJAC0009	40175	1947	2	15	11.4	1	Y	2	46	1947-02-15
IDCJAC0009	40175	1947	2	16	0.5	1	Y	2	47	1947-02-16
IDCJAC0009	40175	1947	2	17	2.5	1	Y	2	48	1947-02-17
IDCJAC0009	40175	1947	2	18	0	NA	Y	2	49	1947-02-18
IDCJAC0009	40175	1947	2	19	0	NA	Y	2	50	1947-02-19
IDCJAC0009	40175	1947	2	20	0	NA	Y	2	51	1947-02-20
IDCJAC0009	40175	1947	2	21	4.6	1	Y	2	52	1947-02-21
IDCJAC0009	40175	1947	2	22	0.5	1	Y	2	53	1947-02-22
IDCJAC0009	40175	1947	2	23	0	NA	Y	2	54	1947-02-23
IDCJAC0009	40175	1947	2	24	0	NA	Y	2	55	1947-02-24
IDCJAC0009	40175	1947	2	25	0.8	1	Y	2	56	1947-02-25
IDCJAC0009	40175	1947	2	26	0	NA	Y	2	57	1947-02-26
IDCJAC0009	40175	1947	2	27	14	1	Y	2	58	1947-02-27
IDCJAC0009	40175	1947	2	28	0.8	1	Y	2	59	1947-02-28
IDCJAC0009	40175	1947	3	1	21.6	1	Y	3	60	1947-03-01
IDCJAC0009	40175	1947	3	2	140.2	1	Y	3	61	1947-03-02
IDCJAC0009	40175	1947	3	3	2.3	1	Y	3	62	1947-03-03
IDCJAC0009	40175	1947	3	4	4.3	1	Y	3	63	1947-03-04
IDCJAC0009	40175	1947	3	5	11.9	1	Y	3	64	1947-03-05
IDCJAC0009	40175	1947	3	6	3.3	1	Y	3	65	1947-03-06
IDCJAC0009	40175	1947	3	7	19.8	1	Y	3	66	1947-03-07
IDCJAC0009	40175	1947	3	8	0.8	1	Y	3	67	1947-03-08
IDCJAC0009	40175	1947	3	9	1	1	Y	3	68	1947-03-09
IDCJAC0009	40175	1947	3	10	1.3	1	Y	3	69	1947-03-10
IDCJAC0009	40175	1947	3	11	0.8	1	Y	3	70	1947-03-11
IDCJAC0009	40175	1947	3	12	1.5	1	Y	3	71	1947-03-12
IDCJAC0009	40175	1947	3	13	0.5	1	Y	3	72	1947-03-13
IDCJAC0009	40175	1947	3	14	0	NA	Y	3	73	1947-03-14
IDCJAC0009	40175	1947	3	15	0.5	1	Y	3	74	1947-03-15
IDCJAC0009	40175	1947	3	16	5.1	1	Y	3	75	1947-03-16
IDCJAC0009	40175	1947	3	17	0	NA	Y	3	76	1947-03-17
IDCJAC0009	40175	1947	3	18	0	NA	Y	3	77	1947-03-18
IDCJAC0009	40175	1947	3	19	8.1	1	Y	3	78	1947-03-19
IDCJAC0009	40175	1947	3	20	0	NA	Y	3	79	1947-03-20
IDCJAC0009	40175	1947	3	21	0	NA	Y	3	80	1947-03-21
IDCJAC0009	40175	1947	3	22	10.7	1	Y	3	81	1947-03-22
IDCJAC0009	40175	1947	3	23	5.3	1	Y	3	82	1947-03-23
IDCJAC0009	40175	1947	3	24	2.5	1	Y	3	83	1947-03-24
IDCJAC0009	40175	1947	3	25	0	NA	Y	3	84	1947-03-25
IDCJAC0009	40175	1947	3	26	0	NA	Y	3	85	1947-03-26
IDCJAC0009	40175	1947	3	27	0	NA	Y	3	86	1947-03-27
IDCJAC0009	40175	1947	3	28	2.5	1	Y	3	87	1947-03-28
IDCJAC0009	40175	1947	3	29	7.9	1	Y	3	88	1947-03-29
IDCJAC0009	40175	1947	3	30	2.5	1	Y	3	89	1947-03-30
IDCJAC0009	40175	1947	3	31	16.5	1	Y	3	90	1947-03-31
IDCJAC0009	40175	1947	4	1	81	1	Y	4	91	1947-04-01
IDCJAC0009	40175	1947	4	2	4.3	1	Y	4	92	1947-04-02
IDCJAC0009	40175	1947	4	3	0.3	1	Y	4	93	1947-04-03
IDCJAC0009	40175	1947	4	4	34.3	1	Y	4	94	1947-04-04
IDCJAC0009	40175	1947	4	5	3.3	1	Y	4	95	1947-04-05
IDCJAC0009	40175	1947	4	6	1	1	Y	4	96	1947-04-06
IDCJAC0009	40175	1947	4	7	1.5	1	Y	4	97	1947-04-07
IDCJAC0009	40175	1947	4	8	0	NA	Y	4	98	1947-04-08
IDCJAC0009	40175	1947	4	9	0	NA	Y	4	99	1947-04-09
IDCJAC0009	40175	1947	4	10	1.3	1	Y	4	100	1947-04-10
IDCJAC0009	40175	1947	4	11	3	1	Y	4	101	1947-04-11
IDCJAC0009	40175	1947	4	12	0	NA	Y	4	102	1947-04-12
IDCJAC0009	40175	1947	4	13	1	1	Y	4	103	1947-04-13
IDCJAC0009	40175	1947	4	14	0	NA	Y	4	104	1947-04-14
IDCJAC0009	40175	1947	4	15	2.5	1	Y	4	105	1947-04-15
IDCJAC0009	40175	1947	4	16	14.7	1	Y	4	106	1947-04-16
IDCJAC0009	40175	1947	4	17	0	NA	Y	4	107	1947-04-17
IDCJAC0009	40175	1947	4	18	0	NA	Y	4	108	1947-04-18
IDCJAC0009	40175	1947	4	19	0	NA	Y	4	109	1947-04-19
IDCJAC0009	40175	1947	4	20	0	NA	Y	4	110	1947-04-20
IDCJAC0009	40175	1947	4	21	0	NA	Y	4	111	1947-04-21
IDCJAC0009	40175	1947	4	22	0.5	1	Y	4	112	1947-04-22
IDCJAC0009	40175	1947	4	23	0	NA	Y	4	113	1947-04-23
IDCJAC0009	40175	1947	4	24	0	NA	Y	4	114	1947-04-24
IDCJAC0009	40175	1947	4	25	0	NA	Y	4	115	1947-04-25
IDCJAC0009	40175	1947	4	26	0.8	1	Y	4	116	1947-04-26
IDCJAC0009	40175	1947	4	27	0	NA	Y	4	117	1947-04-27
IDCJAC0009	40175	1947	4	28	0	NA	Y	4	118	1947-04-28
IDCJAC0009	40175	1947	4	29	0	NA	Y	4	119	1947-04-29
IDCJAC0009	40175	1947	4	30	0	NA	Y	4	120	1947-04-30
IDCJAC0009	40175	1947	5	1	3.3	1	Y	5	121	1947-05-01
IDCJAC0009	40175	1947	5	2	35.3	1	Y	5	122	1947-05-02
IDCJAC0009	40175	1947	5	3	14.7	1	Y	5	123	1947-05-03
IDCJAC0009	40175	1947	5	4	0.3	1	Y	5	124	1947-05-04
IDCJAC0009	40175	1947	5	5	0	NA	Y	5	125	1947-05-05
IDCJAC0009	40175	1947	5	6	1.5	1	Y	5	126	1947-05-06
IDCJAC0009	40175	1947	5	7	0	NA	Y	5	127	1947-05-07
IDCJAC0009	40175	1947	5	8	0	NA	Y	5	128	1947-05-08
IDCJAC0009	40175	1947	5	9	0	NA	Y	5	129	1947-05-09
IDCJAC0009	40175	1947	5	10	0	NA	Y	5	130	1947-05-10
IDCJAC0009	40175	1947	5	11	3.6	1	Y	5	131	1947-05-11
IDCJAC0009	40175	1947	5	12	7.6	1	Y	5	132	1947-05-12
IDCJAC0009	40175	1947	5	13	0	NA	Y	5	133	1947-05-13
IDCJAC0009	40175	1947	5	14	26.4	1	Y	5	134	1947-05-14
IDCJAC0009	40175	1947	5	15	2	1	Y	5	135	1947-05-15
IDCJAC0009	40175	1947	5	16	0	NA	Y	5	136	1947-05-16
IDCJAC0009	40175	1947	5	17	2	1	Y	5	137	1947-05-17
IDCJAC0009	40175	1947	5	18	2	1	Y	5	138	1947-05-18
IDCJAC0009	40175	1947	5	19	22.1	1	Y	5	139	1947-05-19
IDCJAC0009	40175	1947	5	20	5.1	1	Y	5	140	1947-05-20
IDCJAC0009	40175	1947	5	21	8.4	1	Y	5	141	1947-05-21
IDCJAC0009	40175	1947	5	22	2.3	1	Y	5	142	1947-05-22
IDCJAC0009	40175	1947	5	23	1.3	1	Y	5	143	1947-05-23
IDCJAC0009	40175	1947	5	24	0	NA	Y	5	144	1947-05-24
IDCJAC0009	40175	1947	5	25	16	1	Y	5	145	1947-05-25
IDCJAC0009	40175	1947	5	26	26.9	1	Y	5	146	1947-05-26
IDCJAC0009	40175	1947	5	27	14	1	Y	5	147	1947-05-27
IDCJAC0009	40175	1947	5	28	0	NA	Y	5	148	1947-05-28
IDCJAC0009	40175	1947	5	29	0	NA	Y	5	149	1947-05-29
IDCJAC0009	40175	1947	5	30	0	NA	Y	5	150	1947-05-30
IDCJAC0009	40175	1947	5	31	0	NA	Y	5	151	1947-05-31
IDCJAC0009	40175	1947	6	1	0	NA	Y	6	152	1947-06-01
IDCJAC0009	40175	1947	6	2	0	NA	Y	6	153	1947-06-02
IDCJAC0009	40175	1947	6	3	0	NA	Y	6	154	1947-06-03
IDCJAC0009	40175	1947	6	4	0	NA	Y	6	155	1947-06-04
IDCJAC0009	40175	1947	6	5	2.8	1	Y	6	156	1947-06-05
IDCJAC0009	40175	1947	6	6	0	NA	Y	6	157	1947-06-06
IDCJAC0009	40175	1947	6	7	0	NA	Y	6	158	1947-06-07
IDCJAC0009	40175	1947	6	8	0	NA	Y	6	159	1947-06-08
IDCJAC0009	40175	1947	6	9	0	NA	Y	6	160	1947-06-09
IDCJAC0009	40175	1947	6	10	0	NA	Y	6	161	1947-06-10
IDCJAC0009	40175	1947	6	11	0	NA	Y	6	162	1947-06-11
IDCJAC0009	40175	1947	6	12	0	NA	Y	6	163	1947-06-12
IDCJAC0009	40175	1947	6	13	0	NA	Y	6	164	1947-06-13
IDCJAC0009	40175	1947	6	14	1.8	1	Y	6	165	1947-06-14
IDCJAC0009	40175	1947	6	15	7.1	1	Y	6	166	1947-06-15
IDCJAC0009	40175	1947	6	16	0	NA	Y	6	167	1947-06-16
IDCJAC0009	40175	1947	6	17	0	NA	Y	6	168	1947-06-17
IDCJAC0009	40175	1947	6	18	0	NA	Y	6	169	1947-06-18
IDCJAC0009	40175	1947	6	19	0	NA	Y	6	170	1947-06-19
IDCJAC0009	40175	1947	6	20	0	NA	Y	6	171	1947-06-20
IDCJAC0009	40175	1947	6	21	0	NA	Y	6	172	1947-06-21
IDCJAC0009	40175	1947	6	22	0	NA	Y	6	173	1947-06-22
IDCJAC0009	40175	1947	6	23	0	NA	Y	6	174	1947-06-23
IDCJAC0009	40175	1947	6	24	0	NA	Y	6	175	1947-06-24
IDCJAC0009	40175	1947	6	25	0	NA	Y	6	176	1947-06-25
IDCJAC0009	40175	1947	6	26	0	NA	Y	6	177	1947-06-26
IDCJAC0009	40175	1947	6	27	0.8	1	Y	6	178	1947-06-27
IDCJAC0009	40175	1947	6	28	0	NA	Y	6	179	1947-06-28
IDCJAC0009	40175	1947	6	29	0	NA	Y	6	180	1947-06-29
IDCJAC0009	40175	1947	6	30	0	NA	Y	6	181	1947-06-30
IDCJAC0009	40175	1947	7	1	0	NA	Y	7	182	1947-07-01
IDCJAC0009	40175	1947	7	2	0	NA	Y	7	183	1947-07-02
IDCJAC0009	40175	1947	7	3	0.5	1	Y	7	184	1947-07-03
IDCJAC0009	40175	1947	7	4	0	NA	Y	7	185	1947-07-04
IDCJAC0009	40175	1947	7	5	0	NA	Y	7	186	1947-07-05
IDCJAC0009	40175	1947	7	6	0	NA	Y	7	187	1947-07-06
IDCJAC0009	40175	1947	7	7	0	NA	Y	7	188	1947-07-07
IDCJAC0009	40175	1947	7	8	0	NA	Y	7	189	1947-07-08
IDCJAC0009	40175	1947	7	9	0	NA	Y	7	190	1947-07-09
IDCJAC0009	40175	1947	7	10	0	NA	Y	7	191	1947-07-10
IDCJAC0009	40175	1947	7	11	0	NA	Y	7	192	1947-07-11
IDCJAC0009	40175	1947	7	12	0	NA	Y	7	193	1947-07-12
IDCJAC0009	40175	1947	7	13	0	NA	Y	7	194	1947-07-13
IDCJAC0009	40175	1947	7	14	0	NA	Y	7	195	1947-07-14
IDCJAC0009	40175	1947	7	15	0	NA	Y	7	196	1947-07-15
IDCJAC0009	40175	1947	7	16	0	NA	Y	7	197	1947-07-16
IDCJAC0009	40175	1947	7	17	0	NA	Y	7	198	1947-07-17
IDCJAC0009	40175	1947	7	18	0	NA	Y	7	199	1947-07-18
IDCJAC0009	40175	1947	7	19	0	NA	Y	7	200	1947-07-19
IDCJAC0009	40175	1947	7	20	0	NA	Y	7	201	1947-07-20
IDCJAC0009	40175	1947	7	21	0	NA	Y	7	202	1947-07-21
IDCJAC0009	40175	1947	7	22	0	NA	Y	7	203	1947-07-22
IDCJAC0009	40175	1947	7	23	9.7	1	Y	7	204	1947-07-23
IDCJAC0009	40175	1947	7	24	0	NA	Y	7	205	1947-07-24
IDCJAC0009	40175	1947	7	25	0	NA	Y	7	206	1947-07-25
IDCJAC0009	40175	1947	7	26	0	NA	Y	7	207	1947-07-26
IDCJAC0009	40175	1947	7	27	0	NA	Y	7	208	1947-07-27
IDCJAC0009	40175	1947	7	28	0	NA	Y	7	209	1947-07-28
IDCJAC0009	40175	1947	7	29	0	NA	Y	7	210	1947-07-29
IDCJAC0009	40175	1947	7	30	0	NA	Y	7	211	1947-07-30
IDCJAC0009	40175	1947	7	31	0	NA	Y	7	212	1947-07-31
IDCJAC0009	40175	1947	8	1	6.9	1	Y	8	213	1947-08-01
IDCJAC0009	40175	1947	8	2	0.5	1	Y	8	214	1947-08-02
IDCJAC0009	40175	1947	8	3	4.6	1	Y	8	215	1947-08-03
IDCJAC0009	40175	1947	8	4	0.5	1	Y	8	216	1947-08-04
IDCJAC0009	40175	1947	8	5	0	NA	Y	8	217	1947-08-05
IDCJAC0009	40175	1947	8	6	0	NA	Y	8	218	1947-08-06
IDCJAC0009	40175	1947	8	7	0	NA	Y	8	219	1947-08-07
IDCJAC0009	40175	1947	8	8	0	NA	Y	8	220	1947-08-08
IDCJAC0009	40175	1947	8	9	0	NA	Y	8	221	1947-08-09
IDCJAC0009	40175	1947	8	10	0	NA	Y	8	222	1947-08-10
IDCJAC0009	40175	1947	8	11	0	NA	Y	8	223	1947-08-11
IDCJAC0009	40175	1947	8	12	0	NA	Y	8	224	1947-08-12
IDCJAC0009	40175	1947	8	13	0	NA	Y	8	225	1947-08-13
IDCJAC0009	40175	1947	8	14	0	NA	Y	8	226	1947-08-14
IDCJAC0009	40175	1947	8	15	0	NA	Y	8	227	1947-08-15
IDCJAC0009	40175	1947	8	16	0	NA	Y	8	228	1947-08-16
IDCJAC0009	40175	1947	8	17	0	NA	Y	8	229	1947-08-17
IDCJAC0009	40175	1947	8	18	3.3	1	Y	8	230	1947-08-18
IDCJAC0009	40175	1947	8	19	16.5	1	Y	8	231	1947-08-19
IDCJAC0009	40175	1947	8	20	21.6	1	Y	8	232	1947-08-20
IDCJAC0009	40175	1947	8	21	0.5	1	Y	8	233	1947-08-21
IDCJAC0009	40175	1947	8	22	0	NA	Y	8	234	1947-08-22
IDCJAC0009	40175	1947	8	23	0	NA	Y	8	235	1947-08-23
IDCJAC0009	40175	1947	8	24	0	NA	Y	8	236	1947-08-24
IDCJAC0009	40175	1947	8	25	0	NA	Y	8	237	1947-08-25
IDCJAC0009	40175	1947	8	26	0	NA	Y	8	238	1947-08-26
IDCJAC0009	40175	1947	8	27	0	NA	Y	8	239	1947-08-27
IDCJAC0009	40175	1947	8	28	0	NA	Y	8	240	1947-08-28
IDCJAC0009	40175	1947	8	29	0	NA	Y	8	241	1947-08-29
IDCJAC0009	40175	1947	8	30	0	NA	Y	8	242	1947-08-30
IDCJAC0009	40175	1947	8	31	1.3	1	Y	8	243	1947-08-31
IDCJAC0009	40175	1947	9	1	0.3	1	Y	9	244	1947-09-01
IDCJAC0009	40175	1947	9	2	15.5	1	Y	9	245	1947-09-02
IDCJAC0009	40175	1947	9	3	17.5	1	Y	9	246	1947-09-03
IDCJAC0009	40175	1947	9	4	5.6	1	Y	9	247	1947-09-04
IDCJAC0009	40175	1947	9	5	0	NA	Y	9	248	1947-09-05
IDCJAC0009	40175	1947	9	6	27.9	1	Y	9	249	1947-09-06
IDCJAC0009	40175	1947	9	7	0.3	1	Y	9	250	1947-09-07
IDCJAC0009	40175	1947	9	8	0	NA	Y	9	251	1947-09-08
IDCJAC0009	40175	1947	9	9	0	NA	Y	9	252	1947-09-09
IDCJAC0009	40175	1947	9	10	0	NA	Y	9	253	1947-09-10
IDCJAC0009	40175	1947	9	11	0	NA	Y	9	254	1947-09-11
IDCJAC0009	40175	1947	9	12	0	NA	Y	9	255	1947-09-12
IDCJAC0009	40175	1947	9	13	0	NA	Y	9	256	1947-09-13
IDCJAC0009	40175	1947	9	14	0	NA	Y	9	257	1947-09-14
IDCJAC0009	40175	1947	9	15	2.3	1	Y	9	258	1947-09-15
IDCJAC0009	40175	1947	9	16	0	NA	Y	9	259	1947-09-16
IDCJAC0009	40175	1947	9	17	2.8	1	Y	9	260	1947-09-17
IDCJAC0009	40175	1947	9	18	0	NA	Y	9	261	1947-09-18
IDCJAC0009	40175	1947	9	19	0	NA	Y	9	262	1947-09-19
IDCJAC0009	40175	1947	9	20	0	NA	Y	9	263	1947-09-20
IDCJAC0009	40175	1947	9	21	0	NA	Y	9	264	1947-09-21
IDCJAC0009	40175	1947	9	22	5.8	1	Y	9	265	1947-09-22
IDCJAC0009	40175	1947	9	23	1.8	1	Y	9	266	1947-09-23
IDCJAC0009	40175	1947	9	24	0	NA	Y	9	267	1947-09-24
IDCJAC0009	40175	1947	9	25	6.9	1	Y	9	268	1947-09-25
IDCJAC0009	40175	1947	9	26	2.3	1	Y	9	269	1947-09-26
IDCJAC0009	40175	1947	9	27	1	1	Y	9	270	1947-09-27
IDCJAC0009	40175	1947	9	28	2	1	Y	9	271	1947-09-28
IDCJAC0009	40175	1947	9	29	2	1	Y	9	272	1947-09-29
IDCJAC0009	40175	1947	9	30	0	NA	Y	9	273	1947-09-30
IDCJAC0009	40175	1947	10	1	0	NA	Y	10	274	1947-10-01
IDCJAC0009	40175	1947	10	2	4.8	1	Y	10	275	1947-10-02
IDCJAC0009	40175	1947	10	3	3.8	1	Y	10	276	1947-10-03
IDCJAC0009	40175	1947	10	4	9.9	1	Y	10	277	1947-10-04
IDCJAC0009	40175	1947	10	5	2.5	1	Y	10	278	1947-10-05
IDCJAC0009	40175	1947	10	6	0	NA	Y	10	279	1947-10-06
IDCJAC0009	40175	1947	10	7	0	NA	Y	10	280	1947-10-07
IDCJAC0009	40175	1947	10	8	0	NA	Y	10	281	1947-10-08
IDCJAC0009	40175	1947	10	9	0	NA	Y	10	282	1947-10-09
IDCJAC0009	40175	1947	10	10	17.5	1	Y	10	283	1947-10-10
IDCJAC0009	40175	1947	10	11	0	NA	Y	10	284	1947-10-11
IDCJAC0009	40175	1947	10	12	0	NA	Y	10	285	1947-10-12
IDCJAC0009	40175	1947	10	13	0	NA	Y	10	286	1947-10-13
IDCJAC0009	40175	1947	10	14	0	NA	Y	10	287	1947-10-14
IDCJAC0009	40175	1947	10	15	0	NA	Y	10	288	1947-10-15
IDCJAC0009	40175	1947	10	16	2.8	1	Y	10	289	1947-10-16
IDCJAC0009	40175	1947	10	17	0	NA	Y	10	290	1947-10-17
IDCJAC0009	40175	1947	10	18	0	NA	Y	10	291	1947-10-18
IDCJAC0009	40175	1947	10	19	0	NA	Y	10	292	1947-10-19
IDCJAC0009	40175	1947	10	20	0	NA	Y	10	293	1947-10-20
IDCJAC0009	40175	1947	10	21	0	NA	Y	10	294	1947-10-21
IDCJAC0009	40175	1947	10	22	0	NA	Y	10	295	1947-10-22
IDCJAC0009	40175	1947	10	23	0.5	1	Y	10	296	1947-10-23
IDCJAC0009	40175	1947	10	24	13.7	1	Y	10	297	1947-10-24
IDCJAC0009	40175	1947	10	25	0	NA	Y	10	298	1947-10-25
IDCJAC0009	40175	1947	10	26	0	NA	Y	10	299	1947-10-26
IDCJAC0009	40175	1947	10	27	6.4	1	Y	10	300	1947-10-27
IDCJAC0009	40175	1947	10	28	2.8	1	Y	10	301	1947-10-28
IDCJAC0009	40175	1947	10	29	0.5	1	Y	10	302	1947-10-29
IDCJAC0009	40175	1947	10	30	0	NA	Y	10	303	1947-10-30
IDCJAC0009	40175	1947	10	31	0	NA	Y	10	304	1947-10-31
IDCJAC0009	40175	1947	11	1	0	NA	Y	11	305	1947-11-01
IDCJAC0009	40175	1947	11	2	0.5	1	Y	11	306	1947-11-02
IDCJAC0009	40175	1947	11	3	0	NA	Y	11	307	1947-11-03
IDCJAC0009	40175	1947	11	4	4.8	1	Y	11	308	1947-11-04
IDCJAC0009	40175	1947	11	5	0.8	1	Y	11	309	1947-11-05
IDCJAC0009	40175	1947	11	6	0	NA	Y	11	310	1947-11-06
IDCJAC0009	40175	1947	11	7	0	NA	Y	11	311	1947-11-07
IDCJAC0009	40175	1947	11	8	0	NA	Y	11	312	1947-11-08
IDCJAC0009	40175	1947	11	9	0	NA	Y	11	313	1947-11-09
IDCJAC0009	40175	1947	11	10	1	1	Y	11	314	1947-11-10
IDCJAC0009	40175	1947	11	11	4.1	1	Y	11	315	1947-11-11
IDCJAC0009	40175	1947	11	12	0	NA	Y	11	316	1947-11-12
IDCJAC0009	40175	1947	11	13	0	NA	Y	11	317	1947-11-13
IDCJAC0009	40175	1947	11	14	8.1	1	Y	11	318	1947-11-14
IDCJAC0009	40175	1947	11	15	0	NA	Y	11	319	1947-11-15
IDCJAC0009	40175	1947	11	16	1.3	1	Y	11	320	1947-11-16
IDCJAC0009	40175	1947	11	17	0	NA	Y	11	321	1947-11-17
IDCJAC0009	40175	1947	11	18	1.3	1	Y	11	322	1947-11-18
IDCJAC0009	40175	1947	11	19	20.3	1	Y	11	323	1947-11-19
IDCJAC0009	40175	1947	11	20	1	1	Y	11	324	1947-11-20
IDCJAC0009	40175	1947	11	21	0	NA	Y	11	325	1947-11-21
IDCJAC0009	40175	1947	11	22	0	NA	Y	11	326	1947-11-22
IDCJAC0009	40175	1947	11	23	0	NA	Y	11	327	1947-11-23
IDCJAC0009	40175	1947	11	24	15.7	1	Y	11	328	1947-11-24
IDCJAC0009	40175	1947	11	25	1	1	Y	11	329	1947-11-25
IDCJAC0009	40175	1947	11	26	0	NA	Y	11	330	1947-11-26
IDCJAC0009	40175	1947	11	27	0.8	1	Y	11	331	1947-11-27
IDCJAC0009	40175	1947	11	28	4.3	1	Y	11	332	1947-11-28
IDCJAC0009	40175	1947	11	29	28.2	1	Y	11	333	1947-11-29
IDCJAC0009	40175	1947	11	30	8.9	1	Y	11	334	1947-11-30
IDCJAC0009	40175	1947	12	1	4.8	1	Y	12	335	1947-12-01
IDCJAC0009	40175	1947	12	2	1.3	1	Y	12	336	1947-12-02
IDCJAC0009	40175	1947	12	3	11.7	1	Y	12	337	1947-12-03
IDCJAC0009	40175	1947	12	4	0.3	1	Y	12	338	1947-12-04
IDCJAC0009	40175	1947	12	5	0	NA	Y	12	339	1947-12-05
IDCJAC0009	40175	1947	12	6	0	NA	Y	12	340	1947-12-06
IDCJAC0009	40175	1947	12	7	0	NA	Y	12	341	1947-12-07
IDCJAC0009	40175	1947	12	8	0.8	1	Y	12	342	1947-12-08
IDCJAC0009	40175	1947	12	9	26.7	1	Y	12	343	1947-12-09
IDCJAC0009	40175	1947	12	10	16.5	1	Y	12	344	1947-12-10
IDCJAC0009	40175	1947	12	11	19.6	1	Y	12	345	1947-12-11
IDCJAC0009	40175	1947	12	12	1.3	1	Y	12	346	1947-12-12
IDCJAC0009	40175	1947	12	13	7.9	1	Y	12	347	1947-12-13
IDCJAC0009	40175	1947	12	14	2.3	1	Y	12	348	1947-12-14
IDCJAC0009	40175	1947	12	15	0.3	1	Y	12	349	1947-12-15
IDCJAC0009	40175	1947	12	16	0	NA	Y	12	350	1947-12-16
IDCJAC0009	40175	1947	12	17	0	NA	Y	12	351	1947-12-17
IDCJAC0009	40175	1947	12	18	0	NA	Y	12	352	1947-12-18
IDCJAC0009	40175	1947	12	19	0	NA	Y	12	353	1947-12-19
IDCJAC0009	40175	1947	12	20	0	NA	Y	12	354	1947-12-20
IDCJAC0009	40175	1947	12	21	26.7	1	Y	12	355	1947-12-21
IDCJAC0009	40175	1947	12	22	10.9	1	Y	12	356	1947-12-22
IDCJAC0009	40175	1947	12	23	0	NA	Y	12	357	1947-12-23
IDCJAC0009	40175	1947	12	24	0	NA	Y	12	358	1947-12-24
IDCJAC0009	40175	1947	12	25	1.3	1	Y	12	359	1947-12-25
IDCJAC0009	40175	1947	12	26	25.4	1	Y	12	360	1947-12-26
IDCJAC0009	40175	1947	12	27	0	NA	Y	12	361	1947-12-27
IDCJAC0009	40175	1947	12	28	0	NA	Y	12	362	1947-12-28
IDCJAC0009	40175	1947	12	29	0	NA	Y	12	363	1947-12-29
IDCJAC0009	40175	1947	12	30	0	NA	Y	12	364	1947-12-30
