Product.code	Bureau.of.Meteorology.station.number	Year	Month	Day	Rainfall.amount..millimetres.	Period.over.which.rainfall.was.measured..days.	Quality	Month_seq	rnum	date_yyyymmdd
IDCJAC0009	39085	1891	9	4	NA	NA		57	1708	1891-09-04
IDCJAC0009	39085	1891	9	5	NA	NA		57	1709	1891-09-05
IDCJAC0009	39085	1891	9	6	NA	NA		57	1710	1891-09-06
IDCJAC0009	39085	1891	9	7	NA	NA		57	1711	1891-09-07
IDCJAC0009	39085	1891	9	8	NA	NA		57	1712	1891-09-08
IDCJAC0009	39085	1891	9	9	NA	NA		57	1713	1891-09-09
IDCJAC0009	39085	1891	9	10	NA	NA		57	1714	1891-09-10
IDCJAC0009	39085	1891	9	11	NA	NA		57	1715	1891-09-11
IDCJAC0009	39085	1891	9	12	NA	NA		57	1716	1891-09-12
IDCJAC0009	39085	1891	9	13	NA	NA		57	1717	1891-09-13
IDCJAC0009	39085	1891	9	14	NA	NA		57	1718	1891-09-14
IDCJAC0009	39085	1891	9	15	NA	NA		57	1719	1891-09-15
IDCJAC0009	39085	1891	9	16	NA	NA		57	1720	1891-09-16
IDCJAC0009	39085	1891	9	17	NA	NA		57	1721	1891-09-17
IDCJAC0009	39085	1891	9	18	NA	NA		57	1722	1891-09-18
IDCJAC0009	39085	1891	9	19	NA	NA		57	1723	1891-09-19
IDCJAC0009	39085	1891	9	20	NA	NA		57	1724	1891-09-20
IDCJAC0009	39085	1891	9	21	NA	NA		57	1725	1891-09-21
IDCJAC0009	39085	1891	9	22	NA	NA		57	1726	1891-09-22
IDCJAC0009	39085	1891	9	23	NA	NA		57	1727	1891-09-23
IDCJAC0009	39085	1891	9	24	NA	NA		57	1728	1891-09-24
IDCJAC0009	39085	1891	9	25	NA	NA		57	1729	1891-09-25
IDCJAC0009	39085	1891	9	26	NA	NA		57	1730	1891-09-26
IDCJAC0009	39085	1891	9	27	NA	NA		57	1731	1891-09-27
IDCJAC0009	39085	1891	9	28	NA	NA		57	1732	1891-09-28
IDCJAC0009	39085	1891	9	29	NA	NA		57	1733	1891-09-29
IDCJAC0009	39085	1891	9	30	NA	NA		57	1734	1891-09-30
IDCJAC0009	39085	1891	10	1	NA	NA		58	1735	1891-10-01
IDCJAC0009	39085	1891	10	2	NA	NA		58	1736	1891-10-02
IDCJAC0009	39085	1891	10	3	NA	NA		58	1737	1891-10-03
IDCJAC0009	39085	1891	10	4	NA	NA		58	1738	1891-10-04
IDCJAC0009	39085	1891	10	5	NA	NA		58	1739	1891-10-05
IDCJAC0009	39085	1891	10	6	NA	NA		58	1740	1891-10-06
IDCJAC0009	39085	1891	10	7	NA	NA		58	1741	1891-10-07
IDCJAC0009	39085	1891	10	8	NA	NA		58	1742	1891-10-08
IDCJAC0009	39085	1891	10	9	NA	NA		58	1743	1891-10-09
IDCJAC0009	39085	1891	10	10	NA	NA		58	1744	1891-10-10
IDCJAC0009	39085	1891	10	11	NA	NA		58	1745	1891-10-11
IDCJAC0009	39085	1891	10	12	NA	NA		58	1746	1891-10-12
IDCJAC0009	39085	1891	10	13	NA	NA		58	1747	1891-10-13
IDCJAC0009	39085	1891	10	14	NA	NA		58	1748	1891-10-14
IDCJAC0009	39085	1891	10	15	NA	NA		58	1749	1891-10-15
IDCJAC0009	39085	1891	10	16	NA	NA		58	1750	1891-10-16
IDCJAC0009	39085	1891	10	17	NA	NA		58	1751	1891-10-17
IDCJAC0009	39085	1891	10	18	NA	NA		58	1752	1891-10-18
IDCJAC0009	39085	1891	10	19	NA	NA		58	1753	1891-10-19
IDCJAC0009	39085	1891	10	20	NA	NA		58	1754	1891-10-20
IDCJAC0009	39085	1891	10	21	NA	NA		58	1755	1891-10-21
IDCJAC0009	39085	1891	10	22	NA	NA		58	1756	1891-10-22
IDCJAC0009	39085	1891	10	23	NA	NA		58	1757	1891-10-23
IDCJAC0009	39085	1891	10	24	NA	NA		58	1758	1891-10-24
IDCJAC0009	39085	1891	10	25	NA	NA		58	1759	1891-10-25
IDCJAC0009	39085	1891	10	26	NA	NA		58	1760	1891-10-26
IDCJAC0009	39085	1891	10	27	NA	NA		58	1761	1891-10-27
IDCJAC0009	39085	1891	10	28	NA	NA		58	1762	1891-10-28
IDCJAC0009	39085	1891	10	29	NA	NA		58	1763	1891-10-29
IDCJAC0009	39085	1891	10	30	NA	NA		58	1764	1891-10-30
IDCJAC0009	39085	1891	10	31	NA	NA		58	1765	1891-10-31
IDCJAC0009	39085	1891	11	1	NA	NA		59	1766	1891-11-01
IDCJAC0009	39085	1891	11	2	NA	NA		59	1767	1891-11-02
IDCJAC0009	39085	1891	11	3	NA	NA		59	1768	1891-11-03
IDCJAC0009	39085	1891	11	4	NA	NA		59	1769	1891-11-04
IDCJAC0009	39085	1891	11	5	NA	NA		59	1770	1891-11-05
IDCJAC0009	39085	1891	11	6	NA	NA		59	1771	1891-11-06
IDCJAC0009	39085	1891	11	7	NA	NA		59	1772	1891-11-07
IDCJAC0009	39085	1891	11	8	NA	NA		59	1773	1891-11-08
IDCJAC0009	39085	1891	11	9	NA	NA		59	1774	1891-11-09
IDCJAC0009	39085	1891	11	10	NA	NA		59	1775	1891-11-10
IDCJAC0009	39085	1891	11	11	NA	NA		59	1776	1891-11-11
IDCJAC0009	39085	1891	11	12	NA	NA		59	1777	1891-11-12
IDCJAC0009	39085	1891	11	13	NA	NA		59	1778	1891-11-13
IDCJAC0009	39085	1891	11	14	NA	NA		59	1779	1891-11-14
IDCJAC0009	39085	1891	11	15	NA	NA		59	1780	1891-11-15
IDCJAC0009	39085	1891	11	16	NA	NA		59	1781	1891-11-16
IDCJAC0009	39085	1891	11	17	NA	NA		59	1782	1891-11-17
IDCJAC0009	39085	1891	11	18	NA	NA		59	1783	1891-11-18
IDCJAC0009	39085	1891	11	19	NA	NA		59	1784	1891-11-19
IDCJAC0009	39085	1891	11	20	NA	NA		59	1785	1891-11-20
IDCJAC0009	39085	1891	11	21	NA	NA		59	1786	1891-11-21
IDCJAC0009	39085	1891	11	22	NA	NA		59	1787	1891-11-22
IDCJAC0009	39085	1891	11	23	NA	NA		59	1788	1891-11-23
IDCJAC0009	39085	1891	11	24	NA	NA		59	1789	1891-11-24
IDCJAC0009	39085	1891	11	25	NA	NA		59	1790	1891-11-25
IDCJAC0009	39085	1891	11	26	NA	NA		59	1791	1891-11-26
IDCJAC0009	39085	1891	11	27	NA	NA		59	1792	1891-11-27
IDCJAC0009	39085	1891	11	28	NA	NA		59	1793	1891-11-28
IDCJAC0009	39085	1891	11	29	NA	NA		59	1794	1891-11-29
IDCJAC0009	39085	1891	11	30	NA	NA		59	1795	1891-11-30
IDCJAC0009	39085	1891	12	1	13	1	Y	60	1796	1891-12-01
IDCJAC0009	39085	1891	12	2	11.9	1	Y	60	1797	1891-12-02
IDCJAC0009	39085	1891	12	3	39.9	1	Y	60	1798	1891-12-03
IDCJAC0009	39085	1891	12	4	0	NA	Y	60	1799	1891-12-04
IDCJAC0009	39085	1891	12	5	0	NA	Y	60	1800	1891-12-05
IDCJAC0009	39085	1891	12	6	0	NA	Y	60	1801	1891-12-06
IDCJAC0009	39085	1891	12	7	8.9	1	Y	60	1802	1891-12-07
IDCJAC0009	39085	1891	12	8	0	NA	Y	60	1803	1891-12-08
IDCJAC0009	39085	1891	12	9	5.8	1	Y	60	1804	1891-12-09
IDCJAC0009	39085	1891	12	10	0	NA	Y	60	1805	1891-12-10
IDCJAC0009	39085	1891	12	11	0	NA	Y	60	1806	1891-12-11
IDCJAC0009	39085	1891	12	12	0	NA	Y	60	1807	1891-12-12
IDCJAC0009	39085	1891	12	13	9.1	1	Y	60	1808	1891-12-13
IDCJAC0009	39085	1891	12	14	0	NA	Y	60	1809	1891-12-14
IDCJAC0009	39085	1891	12	15	0	NA	Y	60	1810	1891-12-15
IDCJAC0009	39085	1891	12	16	0	NA	Y	60	1811	1891-12-16
IDCJAC0009	39085	1891	12	17	0	NA	Y	60	1812	1891-12-17
IDCJAC0009	39085	1891	12	18	0	NA	Y	60	1813	1891-12-18
IDCJAC0009	39085	1891	12	19	0	NA	Y	60	1814	1891-12-19
IDCJAC0009	39085	1891	12	20	2.3	1	Y	60	1815	1891-12-20
IDCJAC0009	39085	1891	12	21	18.3	1	Y	60	1816	1891-12-21
IDCJAC0009	39085	1891	12	22	2.5	1	Y	60	1817	1891-12-22
IDCJAC0009	39085	1891	12	23	0.8	1	Y	60	1818	1891-12-23
IDCJAC0009	39085	1891	12	24	0	NA	Y	60	1819	1891-12-24
IDCJAC0009	39085	1891	12	25	0	NA	Y	60	1820	1891-12-25
IDCJAC0009	39085	1891	12	26	0	NA	Y	60	1821	1891-12-26
IDCJAC0009	39085	1891	12	27	1.8	1	Y	60	1822	1891-12-27
IDCJAC0009	39085	1891	12	28	0	NA	Y	60	1823	1891-12-28
IDCJAC0009	39085	1891	12	29	0	NA	Y	60	1824	1891-12-29
IDCJAC0009	39085	1891	12	30	0	NA	Y	60	1825	1891-12-30
IDCJAC0009	39085	1891	12	31	0	NA	Y	60	1826	1891-12-31
IDCJAC0009	39085	1892	1	1	0	NA	Y	61	1827	1892-01-01
IDCJAC0009	39085	1892	1	2	0	NA	Y	61	1828	1892-01-02
IDCJAC0009	39085	1892	1	3	0	NA	Y	61	1829	1892-01-03
IDCJAC0009	39085	1892	1	4	0	NA	Y	61	1830	1892-01-04
IDCJAC0009	39085	1892	1	5	0	NA	Y	61	1831	1892-01-05
IDCJAC0009	39085	1892	1	6	0	NA	Y	61	1832	1892-01-06
IDCJAC0009	39085	1892	1	7	0	NA	Y	61	1833	1892-01-07
IDCJAC0009	39085	1892	1	8	0	NA	Y	61	1834	1892-01-08
IDCJAC0009	39085	1892	1	9	1.3	1	Y	61	1835	1892-01-09
IDCJAC0009	39085	1892	1	10	0.3	1	Y	61	1836	1892-01-10
IDCJAC0009	39085	1892	1	11	2.5	1	Y	61	1837	1892-01-11
IDCJAC0009	39085	1892	1	12	0	NA	Y	61	1838	1892-01-12
IDCJAC0009	39085	1892	1	13	0	NA	Y	61	1839	1892-01-13
IDCJAC0009	39085	1892	1	14	1	1	Y	61	1840	1892-01-14
IDCJAC0009	39085	1892	1	15	0	NA	Y	61	1841	1892-01-15
IDCJAC0009	39085	1892	1	16	29.2	1	Y	61	1842	1892-01-16
IDCJAC0009	39085	1892	1	17	2.3	1	Y	61	1843	1892-01-17
IDCJAC0009	39085	1892	1	18	0	NA	Y	61	1844	1892-01-18
IDCJAC0009	39085	1892	1	19	0	NA	Y	61	1845	1892-01-19
IDCJAC0009	39085	1892	1	20	1	1	Y	61	1846	1892-01-20
IDCJAC0009	39085	1892	1	21	1.3	1	Y	61	1847	1892-01-21
IDCJAC0009	39085	1892	1	22	0	NA	Y	61	1848	1892-01-22
IDCJAC0009	39085	1892	1	23	0	NA	Y	61	1849	1892-01-23
IDCJAC0009	39085	1892	1	24	0	NA	Y	61	1850	1892-01-24
IDCJAC0009	39085	1892	1	25	0.5	1	Y	61	1851	1892-01-25
IDCJAC0009	39085	1892	1	26	1	1	Y	61	1852	1892-01-26
IDCJAC0009	39085	1892	1	27	0	NA	Y	61	1853	1892-01-27
IDCJAC0009	39085	1892	1	28	0	NA	Y	61	1854	1892-01-28
IDCJAC0009	39085	1892	1	29	0	NA	Y	61	1855	1892-01-29
IDCJAC0009	39085	1892	1	30	0.8	1	Y	61	1856	1892-01-30
IDCJAC0009	39085	1892	1	31	9.4	1	Y	61	1857	1892-01-31
IDCJAC0009	39085	1892	2	1	0	NA	Y	62	1858	1892-02-01
IDCJAC0009	39085	1892	2	2	0	NA	Y	62	1859	1892-02-02
IDCJAC0009	39085	1892	2	3	1.8	1	Y	62	1860	1892-02-03
IDCJAC0009	39085	1892	2	4	0	NA	Y	62	1861	1892-02-04
IDCJAC0009	39085	1892	2	5	3.8	1	Y	62	1862	1892-02-05
IDCJAC0009	39085	1892	2	6	0	NA	Y	62	1863	1892-02-06
IDCJAC0009	39085	1892	2	7	6.4	1	Y	62	1864	1892-02-07
IDCJAC0009	39085	1892	2	8	0	NA	Y	62	1865	1892-02-08
IDCJAC0009	39085	1892	2	9	0	NA	Y	62	1866	1892-02-09
IDCJAC0009	39085	1892	2	10	0	NA	Y	62	1867	1892-02-10
IDCJAC0009	39085	1892	2	11	0	NA	Y	62	1868	1892-02-11
IDCJAC0009	39085	1892	2	12	0	NA	Y	62	1869	1892-02-12
IDCJAC0009	39085	1892	2	13	0	NA	Y	62	1870	1892-02-13
IDCJAC0009	39085	1892	2	14	0	NA	Y	62	1871	1892-02-14
IDCJAC0009	39085	1892	2	15	0	NA	Y	62	1872	1892-02-15
IDCJAC0009	39085	1892	2	16	0	NA	Y	62	1873	1892-02-16
IDCJAC0009	39085	1892	2	17	0	NA	Y	62	1874	1892-02-17
IDCJAC0009	39085	1892	2	18	0	NA	Y	62	1875	1892-02-18
IDCJAC0009	39085	1892	2	19	1	1	Y	62	1876	1892-02-19
IDCJAC0009	39085	1892	2	20	2.8	1	Y	62	1877	1892-02-20
IDCJAC0009	39085	1892	2	21	0	NA	Y	62	1878	1892-02-21
IDCJAC0009	39085	1892	2	22	0	NA	Y	62	1879	1892-02-22
IDCJAC0009	39085	1892	2	23	0.8	1	Y	62	1880	1892-02-23
IDCJAC0009	39085	1892	2	24	0	NA	Y	62	1881	1892-02-24
IDCJAC0009	39085	1892	2	25	0	NA	Y	62	1882	1892-02-25
IDCJAC0009	39085	1892	2	26	0	NA	Y	62	1883	1892-02-26
IDCJAC0009	39085	1892	2	27	0	NA	Y	62	1884	1892-02-27
IDCJAC0009	39085	1892	2	28	0.5	1	Y	62	1885	1892-02-28
IDCJAC0009	39085	1892	2	29	0	NA	Y	62	1886	1892-02-29
IDCJAC0009	39085	1892	3	1	2	1	Y	63	1887	1892-03-01
IDCJAC0009	39085	1892	3	2	0	NA	Y	63	1888	1892-03-02
IDCJAC0009	39085	1892	3	3	3	1	Y	63	1889	1892-03-03
IDCJAC0009	39085	1892	3	4	2.5	1	Y	63	1890	1892-03-04
IDCJAC0009	39085	1892	3	5	0.8	1	Y	63	1891	1892-03-05
IDCJAC0009	39085	1892	3	6	5.8	1	Y	63	1892	1892-03-06
IDCJAC0009	39085	1892	3	7	49.5	1	Y	63	1893	1892-03-07
IDCJAC0009	39085	1892	3	8	0	NA	Y	63	1894	1892-03-08
IDCJAC0009	39085	1892	3	9	0.5	1	Y	63	1895	1892-03-09
IDCJAC0009	39085	1892	3	10	0	NA	Y	63	1896	1892-03-10
IDCJAC0009	39085	1892	3	11	1.8	1	Y	63	1897	1892-03-11
IDCJAC0009	39085	1892	3	12	0	NA	Y	63	1898	1892-03-12
IDCJAC0009	39085	1892	3	13	95.3	1	Y	63	1899	1892-03-13
IDCJAC0009	39085	1892	3	14	23.9	1	Y	63	1900	1892-03-14
IDCJAC0009	39085	1892	3	15	0	NA	Y	63	1901	1892-03-15
IDCJAC0009	39085	1892	3	16	0	NA	Y	63	1902	1892-03-16
IDCJAC0009	39085	1892	3	17	0	NA	Y	63	1903	1892-03-17
IDCJAC0009	39085	1892	3	18	0	NA	Y	63	1904	1892-03-18
IDCJAC0009	39085	1892	3	19	5.8	1	Y	63	1905	1892-03-19
IDCJAC0009	39085	1892	3	20	52.6	1	Y	63	1906	1892-03-20
IDCJAC0009	39085	1892	3	21	0	NA	Y	63	1907	1892-03-21
IDCJAC0009	39085	1892	3	22	0	NA	Y	63	1908	1892-03-22
IDCJAC0009	39085	1892	3	23	30	1	Y	63	1909	1892-03-23
IDCJAC0009	39085	1892	3	24	14.5	1	Y	63	1910	1892-03-24
IDCJAC0009	39085	1892	3	25	135.9	1	Y	63	1911	1892-03-25
IDCJAC0009	39085	1892	3	26	9.7	1	Y	63	1912	1892-03-26
IDCJAC0009	39085	1892	3	27	0	NA	Y	63	1913	1892-03-27
IDCJAC0009	39085	1892	3	28	0	NA	Y	63	1914	1892-03-28
IDCJAC0009	39085	1892	3	29	0	NA	Y	63	1915	1892-03-29
IDCJAC0009	39085	1892	3	30	10.7	1	Y	63	1916	1892-03-30
IDCJAC0009	39085	1892	3	31	0	NA	Y	63	1917	1892-03-31
IDCJAC0009	39085	1892	4	1	0	NA	Y	64	1918	1892-04-01
IDCJAC0009	39085	1892	4	2	0	NA	Y	64	1919	1892-04-02
IDCJAC0009	39085	1892	4	3	2.3	1	Y	64	1920	1892-04-03
IDCJAC0009	39085	1892	4	4	14.7	1	Y	64	1921	1892-04-04
IDCJAC0009	39085	1892	4	5	7.4	1	Y	64	1922	1892-04-05
IDCJAC0009	39085	1892	4	6	1.5	1	Y	64	1923	1892-04-06
IDCJAC0009	39085	1892	4	7	0.8	1	Y	64	1924	1892-04-07
IDCJAC0009	39085	1892	4	8	0	NA	Y	64	1925	1892-04-08
IDCJAC0009	39085	1892	4	9	0	NA	Y	64	1926	1892-04-09
IDCJAC0009	39085	1892	4	10	0	NA	Y	64	1927	1892-04-10
IDCJAC0009	39085	1892	4	11	0	NA	Y	64	1928	1892-04-11
IDCJAC0009	39085	1892	4	12	3.8	1	Y	64	1929	1892-04-12
IDCJAC0009	39085	1892	4	13	0	NA	Y	64	1930	1892-04-13
IDCJAC0009	39085	1892	4	14	0	NA	Y	64	1931	1892-04-14
IDCJAC0009	39085	1892	4	15	0	NA	Y	64	1932	1892-04-15
IDCJAC0009	39085	1892	4	16	0	NA	Y	64	1933	1892-04-16
IDCJAC0009	39085	1892	4	17	0.5	1	Y	64	1934	1892-04-17
IDCJAC0009	39085	1892	4	18	0	NA	Y	64	1935	1892-04-18
IDCJAC0009	39085	1892	4	19	0	NA	Y	64	1936	1892-04-19
IDCJAC0009	39085	1892	4	20	5.3	1	Y	64	1937	1892-04-20
IDCJAC0009	39085	1892	4	21	3.3	1	Y	64	1938	1892-04-21
IDCJAC0009	39085	1892	4	22	0	NA	Y	64	1939	1892-04-22
IDCJAC0009	39085	1892	4	23	0	NA	Y	64	1940	1892-04-23
IDCJAC0009	39085	1892	4	24	0.8	1	Y	64	1941	1892-04-24
IDCJAC0009	39085	1892	4	25	0	NA	Y	64	1942	1892-04-25
IDCJAC0009	39085	1892	4	26	0.5	1	Y	64	1943	1892-04-26
IDCJAC0009	39085	1892	4	27	9.4	1	Y	64	1944	1892-04-27
IDCJAC0009	39085	1892	4	28	1	1	Y	64	1945	1892-04-28
IDCJAC0009	39085	1892	4	29	9.4	1	Y	64	1946	1892-04-29
IDCJAC0009	39085	1892	4	30	0	NA	Y	64	1947	1892-04-30
IDCJAC0009	39085	1892	5	1	1	1	Y	65	1948	1892-05-01
IDCJAC0009	39085	1892	5	2	0	NA	Y	65	1949	1892-05-02
IDCJAC0009	39085	1892	5	3	0	NA	Y	65	1950	1892-05-03
IDCJAC0009	39085	1892	5	4	1.8	1	Y	65	1951	1892-05-04
IDCJAC0009	39085	1892	5	5	0	NA	Y	65	1952	1892-05-05
IDCJAC0009	39085	1892	5	6	0	NA	Y	65	1953	1892-05-06
IDCJAC0009	39085	1892	5	7	0	NA	Y	65	1954	1892-05-07
IDCJAC0009	39085	1892	5	8	1.8	1	Y	65	1955	1892-05-08
IDCJAC0009	39085	1892	5	9	0.3	1	Y	65	1956	1892-05-09
IDCJAC0009	39085	1892	5	10	0	NA	Y	65	1957	1892-05-10
IDCJAC0009	39085	1892	5	11	2.8	1	Y	65	1958	1892-05-11
IDCJAC0009	39085	1892	5	12	16	1	Y	65	1959	1892-05-12
IDCJAC0009	39085	1892	5	13	0	NA	Y	65	1960	1892-05-13
IDCJAC0009	39085	1892	5	14	3.3	1	Y	65	1961	1892-05-14
IDCJAC0009	39085	1892	5	15	4.6	1	Y	65	1962	1892-05-15
IDCJAC0009	39085	1892	5	16	1.3	1	Y	65	1963	1892-05-16
IDCJAC0009	39085	1892	5	17	0	NA	Y	65	1964	1892-05-17
IDCJAC0009	39085	1892	5	18	36.8	1	Y	65	1965	1892-05-18
IDCJAC0009	39085	1892	5	19	17.3	1	Y	65	1966	1892-05-19
IDCJAC0009	39085	1892	5	20	0	NA	Y	65	1967	1892-05-20
IDCJAC0009	39085	1892	5	21	55.6	1	Y	65	1968	1892-05-21
IDCJAC0009	39085	1892	5	22	130.6	1	Y	65	1969	1892-05-22
IDCJAC0009	39085	1892	5	23	5.3	1	Y	65	1970	1892-05-23
IDCJAC0009	39085	1892	5	24	11.9	1	Y	65	1971	1892-05-24
IDCJAC0009	39085	1892	5	25	1	1	Y	65	1972	1892-05-25
IDCJAC0009	39085	1892	5	26	0	NA	Y	65	1973	1892-05-26
IDCJAC0009	39085	1892	5	27	2.5	1	Y	65	1974	1892-05-27
IDCJAC0009	39085	1892	5	28	0.5	1	Y	65	1975	1892-05-28
IDCJAC0009	39085	1892	5	29	0.8	1	Y	65	1976	1892-05-29
IDCJAC0009	39085	1892	5	30	0	NA	Y	65	1977	1892-05-30
IDCJAC0009	39085	1892	5	31	6.1	1	Y	65	1978	1892-05-31
IDCJAC0009	39085	1892	6	1	3.8	1	Y	66	1979	1892-06-01
IDCJAC0009	39085	1892	6	2	0	NA	Y	66	1980	1892-06-02
IDCJAC0009	39085	1892	6	3	0	NA	Y	66	1981	1892-06-03
IDCJAC0009	39085	1892	6	4	1.3	1	Y	66	1982	1892-06-04
IDCJAC0009	39085	1892	6	5	0	NA	Y	66	1983	1892-06-05
IDCJAC0009	39085	1892	6	6	0	NA	Y	66	1984	1892-06-06
IDCJAC0009	39085	1892	6	7	0	NA	Y	66	1985	1892-06-07
IDCJAC0009	39085	1892	6	8	0	NA	Y	66	1986	1892-06-08
IDCJAC0009	39085	1892	6	9	0	NA	Y	66	1987	1892-06-09
IDCJAC0009	39085	1892	6	10	0	NA	Y	66	1988	1892-06-10
IDCJAC0009	39085	1892	6	11	0	NA	Y	66	1989	1892-06-11
IDCJAC0009	39085	1892	6	12	0	NA	Y	66	1990	1892-06-12
IDCJAC0009	39085	1892	6	13	0.5	1	Y	66	1991	1892-06-13
IDCJAC0009	39085	1892	6	14	2.8	1	Y	66	1992	1892-06-14
IDCJAC0009	39085	1892	6	15	31.8	1	Y	66	1993	1892-06-15
IDCJAC0009	39085	1892	6	16	2.3	1	Y	66	1994	1892-06-16
IDCJAC0009	39085	1892	6	17	0	NA	Y	66	1995	1892-06-17
IDCJAC0009	39085	1892	6	18	0	NA	Y	66	1996	1892-06-18
IDCJAC0009	39085	1892	6	19	0	NA	Y	66	1997	1892-06-19
IDCJAC0009	39085	1892	6	20	0	NA	Y	66	1998	1892-06-20
IDCJAC0009	39085	1892	6	21	0	NA	Y	66	1999	1892-06-21
IDCJAC0009	39085	1892	6	22	0	NA	Y	66	2000	1892-06-22
IDCJAC0009	39085	1892	6	23	1	1	Y	66	2001	1892-06-23
IDCJAC0009	39085	1892	6	24	0	NA	Y	66	2002	1892-06-24
IDCJAC0009	39085	1892	6	25	0	NA	Y	66	2003	1892-06-25
IDCJAC0009	39085	1892	6	26	5.8	1	Y	66	2004	1892-06-26
IDCJAC0009	39085	1892	6	27	3.8	1	Y	66	2005	1892-06-27
IDCJAC0009	39085	1892	6	28	0	NA	Y	66	2006	1892-06-28
IDCJAC0009	39085	1892	6	29	0	NA	Y	66	2007	1892-06-29
IDCJAC0009	39085	1892	6	30	5.1	1	Y	66	2008	1892-06-30
IDCJAC0009	39085	1892	7	1	0	NA	Y	67	2009	1892-07-01
IDCJAC0009	39085	1892	7	2	8.4	1	Y	67	2010	1892-07-02
IDCJAC0009	39085	1892	7	3	0	NA	Y	67	2011	1892-07-03
IDCJAC0009	39085	1892	7	4	1.3	1	Y	67	2012	1892-07-04
IDCJAC0009	39085	1892	7	5	0	NA	Y	67	2013	1892-07-05
IDCJAC0009	39085	1892	7	6	0	NA	Y	67	2014	1892-07-06
IDCJAC0009	39085	1892	7	7	0	NA	Y	67	2015	1892-07-07
IDCJAC0009	39085	1892	7	8	2.3	1	Y	67	2016	1892-07-08
IDCJAC0009	39085	1892	7	9	0	NA	Y	67	2017	1892-07-09
IDCJAC0009	39085	1892	7	10	0	NA	Y	67	2018	1892-07-10
IDCJAC0009	39085	1892	7	11	0	NA	Y	67	2019	1892-07-11
IDCJAC0009	39085	1892	7	12	0	NA	Y	67	2020	1892-07-12
IDCJAC0009	39085	1892	7	13	0	NA	Y	67	2021	1892-07-13
IDCJAC0009	39085	1892	7	14	0	NA	Y	67	2022	1892-07-14
IDCJAC0009	39085	1892	7	15	6.4	1	Y	67	2023	1892-07-15
IDCJAC0009	39085	1892	7	16	0.8	1	Y	67	2024	1892-07-16
IDCJAC0009	39085	1892	7	17	0	NA	Y	67	2025	1892-07-17
IDCJAC0009	39085	1892	7	18	0	NA	Y	67	2026	1892-07-18
IDCJAC0009	39085	1892	7	19	0	NA	Y	67	2027	1892-07-19
IDCJAC0009	39085	1892	7	20	0	NA	Y	67	2028	1892-07-20
IDCJAC0009	39085	1892	7	21	0.5	1	Y	67	2029	1892-07-21
IDCJAC0009	39085	1892	7	22	0	NA	Y	67	2030	1892-07-22
IDCJAC0009	39085	1892	7	23	0.8	1	Y	67	2031	1892-07-23
IDCJAC0009	39085	1892	7	24	2.3	1	Y	67	2032	1892-07-24
IDCJAC0009	39085	1892	7	25	1.5	1	Y	67	2033	1892-07-25
IDCJAC0009	39085	1892	7	26	14	1	Y	67	2034	1892-07-26
IDCJAC0009	39085	1892	7	27	0.5	1	Y	67	2035	1892-07-27
IDCJAC0009	39085	1892	7	28	0	NA	Y	67	2036	1892-07-28
IDCJAC0009	39085	1892	7	29	0	NA	Y	67	2037	1892-07-29
IDCJAC0009	39085	1892	7	30	0	NA	Y	67	2038	1892-07-30
IDCJAC0009	39085	1892	7	31	0	NA	Y	67	2039	1892-07-31
IDCJAC0009	39085	1892	8	1	0.3	1	Y	68	2040	1892-08-01
IDCJAC0009	39085	1892	8	2	0	NA	Y	68	2041	1892-08-02
IDCJAC0009	39085	1892	8	3	0	NA	Y	68	2042	1892-08-03
IDCJAC0009	39085	1892	8	4	0	NA	Y	68	2043	1892-08-04
IDCJAC0009	39085	1892	8	5	0	NA	Y	68	2044	1892-08-05
IDCJAC0009	39085	1892	8	6	0	NA	Y	68	2045	1892-08-06
IDCJAC0009	39085	1892	8	7	0	NA	Y	68	2046	1892-08-07
IDCJAC0009	39085	1892	8	8	0	NA	Y	68	2047	1892-08-08
IDCJAC0009	39085	1892	8	9	0	NA	Y	68	2048	1892-08-09
IDCJAC0009	39085	1892	8	10	0	NA	Y	68	2049	1892-08-10
IDCJAC0009	39085	1892	8	11	0	NA	Y	68	2050	1892-08-11
IDCJAC0009	39085	1892	8	12	0	NA	Y	68	2051	1892-08-12
IDCJAC0009	39085	1892	8	13	0	NA	Y	68	2052	1892-08-13
IDCJAC0009	39085	1892	8	14	0	NA	Y	68	2053	1892-08-14
IDCJAC0009	39085	1892	8	15	0	NA	Y	68	2054	1892-08-15
IDCJAC0009	39085	1892	8	16	0	NA	Y	68	2055	1892-08-16
IDCJAC0009	39085	1892	8	17	0	NA	Y	68	2056	1892-08-17
IDCJAC0009	39085	1892	8	18	0	NA	Y	68	2057	1892-08-18
IDCJAC0009	39085	1892	8	19	36.8	1	Y	68	2058	1892-08-19
IDCJAC0009	39085	1892	8	20	0	NA	Y	68	2059	1892-08-20
IDCJAC0009	39085	1892	8	21	0	NA	Y	68	2060	1892-08-21
IDCJAC0009	39085	1892	8	22	0	NA	Y	68	2061	1892-08-22
IDCJAC0009	39085	1892	8	23	1	1	Y	68	2062	1892-08-23
IDCJAC0009	39085	1892	8	24	0	NA	Y	68	2063	1892-08-24
IDCJAC0009	39085	1892	8	25	0	NA	Y	68	2064	1892-08-25
IDCJAC0009	39085	1892	8	26	0	NA	Y	68	2065	1892-08-26
IDCJAC0009	39085	1892	8	27	2.3	1	Y	68	2066	1892-08-27
