receptor	year	month	day	hour	hour.inc	lat	lon	height	pressure	date2	date
1	1951	1	26	0	0	-27.44	153.55	2000	NA	1951-01-26T00:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	23	-1	-27.566	153.804	1972.2	NA	1951-01-25T23:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	22	-2	-27.676	154.06	1945	NA	1951-01-25T22:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	21	-3	-27.772	154.315	1917.5	NA	1951-01-25T21:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	20	-4	-27.854	154.57	1888.8	NA	1951-01-25T20:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	19	-5	-27.922	154.823	1857.8	NA	1951-01-25T19:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	18	-6	-27.976	155.074	1823.4	NA	1951-01-25T18:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	17	-7	-28.013	155.32	1780.2	NA	1951-01-25T17:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	16	-8	-28.027	155.559	1726.3	NA	1951-01-25T16:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	15	-9	-28.019	155.792	1662.6	NA	1951-01-25T15:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	14	-10	-27.988	156.021	1590.4	NA	1951-01-25T14:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	13	-11	-27.934	156.247	1511.2	NA	1951-01-25T13:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	12	-12	-27.853	156.472	1426.6	NA	1951-01-25T12:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	11	-13	-27.747	156.684	1344.1	NA	1951-01-25T11:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	10	-14	-27.618	156.865	1270.2	NA	1951-01-25T10:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	9	-15	-27.468	157.013	1205.1	NA	1951-01-25T09:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	8	-16	-27.302	157.123	1149.3	NA	1951-01-25T08:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	7	-17	-27.125	157.19	1102.7	NA	1951-01-25T07:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	6	-18	-26.94	157.216	1064.6	NA	1951-01-25T06:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	5	-19	-26.744	157.212	1032.1	NA	1951-01-25T05:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	4	-20	-26.538	157.191	1002.4	NA	1951-01-25T04:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	3	-21	-26.321	157.156	975	NA	1951-01-25T03:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	2	-22	-26.09	157.107	949.1	NA	1951-01-25T02:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	1	-23	-25.845	157.047	924.2	NA	1951-01-25T01:00:00Z	1951-01-26T00:00:00Z
1	1951	1	25	0	-24	-25.586	156.979	899.6	NA	1951-01-25T00:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	23	-25	-25.32	156.909	876.7	NA	1951-01-24T23:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	22	-26	-25.054	156.84	857.5	NA	1951-01-24T22:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	21	-27	-24.793	156.777	842	NA	1951-01-24T21:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	20	-28	-24.539	156.722	830.4	NA	1951-01-24T20:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	19	-29	-24.297	156.679	822.4	NA	1951-01-24T19:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	18	-30	-24.067	156.648	818.1	NA	1951-01-24T18:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	17	-31	-23.858	156.627	815.3	NA	1951-01-24T17:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	16	-32	-23.675	156.61	811.5	NA	1951-01-24T16:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	15	-33	-23.52	156.598	807.1	NA	1951-01-24T15:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	14	-34	-23.389	156.588	802	NA	1951-01-24T14:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	13	-35	-23.284	156.581	796.5	NA	1951-01-24T13:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	12	-36	-23.202	156.576	790.4	NA	1951-01-24T12:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	11	-37	-23.137	156.566	783.9	NA	1951-01-24T11:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	10	-38	-23.079	156.545	777.5	NA	1951-01-24T10:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	9	-39	-23.029	156.512	771.1	NA	1951-01-24T09:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	8	-40	-22.986	156.47	764.4	NA	1951-01-24T08:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	7	-41	-22.949	156.417	757.7	NA	1951-01-24T07:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	6	-42	-22.92	156.355	751	NA	1951-01-24T06:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	5	-43	-22.89	156.288	745.9	NA	1951-01-24T05:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	4	-44	-22.852	156.224	743.4	NA	1951-01-24T04:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	3	-45	-22.808	156.162	743.8	NA	1951-01-24T03:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	2	-46	-22.757	156.102	746.7	NA	1951-01-24T02:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	1	-47	-22.7	156.045	752.3	NA	1951-01-24T01:00:00Z	1951-01-26T00:00:00Z
1	1951	1	24	0	-48	-22.636	155.99	760.5	NA	1951-01-24T00:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	23	-49	-22.576	155.953	770	NA	1951-01-23T23:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	22	-50	-22.528	155.949	780	NA	1951-01-23T22:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	21	-51	-22.493	155.977	790.5	NA	1951-01-23T21:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	20	-52	-22.471	156.038	801.6	NA	1951-01-23T20:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	19	-53	-22.46	156.129	813.5	NA	1951-01-23T19:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	18	-54	-22.46	156.249	826.3	NA	1951-01-23T18:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	17	-55	-22.473	156.385	838.3	NA	1951-01-23T17:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	16	-56	-22.501	156.523	848.3	NA	1951-01-23T16:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	15	-57	-22.542	156.663	855.8	NA	1951-01-23T15:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	14	-58	-22.596	156.805	860.4	NA	1951-01-23T14:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	13	-59	-22.665	156.949	862.1	NA	1951-01-23T13:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	12	-60	-22.75	157.097	860.4	NA	1951-01-23T12:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	11	-61	-22.846	157.239	856.6	NA	1951-01-23T11:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	10	-62	-22.95	157.364	852.1	NA	1951-01-23T10:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	9	-63	-23.064	157.471	846.9	NA	1951-01-23T09:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	8	-64	-23.188	157.56	841.5	NA	1951-01-23T08:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	7	-65	-23.323	157.629	836.1	NA	1951-01-23T07:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	6	-66	-23.47	157.677	830.7	NA	1951-01-23T06:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	5	-67	-23.627	157.702	827.4	NA	1951-01-23T05:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	4	-68	-23.789	157.704	827.4	NA	1951-01-23T04:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	3	-69	-23.955	157.683	831.2	NA	1951-01-23T03:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	2	-70	-24.126	157.638	839.2	NA	1951-01-23T02:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	1	-71	-24.3	157.571	851.7	NA	1951-01-23T01:00:00Z	1951-01-26T00:00:00Z
1	1951	1	23	0	-72	-24.478	157.48	869.1	NA	1951-01-23T00:00:00Z	1951-01-26T00:00:00Z
1	1951	1	31	0	0	-27.44	153.55	2000	NA	1951-01-31T00:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	23	-1	-27.468	153.597	1982.7	NA	1951-01-30T23:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	22	-2	-27.478	153.645	1967.6	NA	1951-01-30T22:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	21	-3	-27.47	153.693	1954.3	NA	1951-01-30T21:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	20	-4	-27.445	153.741	1942.5	NA	1951-01-30T20:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	19	-5	-27.401	153.79	1931.8	NA	1951-01-30T19:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	18	-6	-27.339	153.839	1922	NA	1951-01-30T18:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	17	-7	-27.268	153.891	1913.3	NA	1951-01-30T17:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	16	-8	-27.196	153.949	1905.5	NA	1951-01-30T16:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	15	-9	-27.123	154.012	1899	NA	1951-01-30T15:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	14	-10	-27.048	154.08	1894.1	NA	1951-01-30T14:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	13	-11	-26.972	154.152	1891.3	NA	1951-01-30T13:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	12	-12	-26.892	154.229	1890.6	NA	1951-01-30T12:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	11	-13	-26.816	154.309	1891.3	NA	1951-01-30T11:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	10	-14	-26.748	154.393	1890.7	NA	1951-01-30T10:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	9	-15	-26.688	154.481	1888.9	NA	1951-01-30T09:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	8	-16	-26.636	154.574	1885.3	NA	1951-01-30T08:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	7	-17	-26.593	154.671	1879.8	NA	1951-01-30T07:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	6	-18	-26.558	154.773	1872.1	NA	1951-01-30T06:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	5	-19	-26.525	154.881	1861	NA	1951-01-30T05:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	4	-20	-26.486	154.994	1846.6	NA	1951-01-30T04:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	3	-21	-26.439	155.114	1828	NA	1951-01-30T03:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	2	-22	-26.383	155.24	1806.2	NA	1951-01-30T02:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	1	-23	-26.317	155.371	1781.4	NA	1951-01-30T01:00:00Z	1951-01-31T00:00:00Z
1	1951	1	30	0	-24	-26.239	155.507	1753.9	NA	1951-01-30T00:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	23	-25	-26.155	155.64	1728	NA	1951-01-29T23:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	22	-26	-26.074	155.758	1708.1	NA	1951-01-29T22:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	21	-27	-25.995	155.861	1693.9	NA	1951-01-29T21:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	20	-28	-25.92	155.95	1685.2	NA	1951-01-29T20:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	19	-29	-25.848	156.022	1681.9	NA	1951-01-29T19:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	18	-30	-25.78	156.078	1683.9	NA	1951-01-29T18:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	17	-31	-25.717	156.124	1689.9	NA	1951-01-29T17:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	16	-32	-25.661	156.165	1697.3	NA	1951-01-29T16:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	15	-33	-25.612	156.201	1706.7	NA	1951-01-29T15:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	14	-34	-25.569	156.231	1718	NA	1951-01-29T14:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	13	-35	-25.534	156.256	1731.3	NA	1951-01-29T13:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	12	-36	-25.505	156.274	1746.5	NA	1951-01-29T12:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	11	-37	-25.483	156.279	1762.9	NA	1951-01-29T11:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	10	-38	-25.467	156.265	1781.3	NA	1951-01-29T10:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	9	-39	-25.459	156.231	1801	NA	1951-01-29T09:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	8	-40	-25.46	156.18	1821.9	NA	1951-01-29T08:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	7	-41	-25.469	156.112	1844	NA	1951-01-29T07:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	6	-42	-25.49	156.028	1867	NA	1951-01-29T06:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	5	-43	-25.509	155.93	1892.1	NA	1951-01-29T05:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	4	-44	-25.515	155.819	1918.2	NA	1951-01-29T04:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	3	-45	-25.509	155.697	1946.6	NA	1951-01-29T03:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	2	-46	-25.493	155.563	1977.8	NA	1951-01-29T02:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	1	-47	-25.469	155.416	2012.2	NA	1951-01-29T01:00:00Z	1951-01-31T00:00:00Z
1	1951	1	29	0	-48	-25.439	155.256	2050.4	NA	1951-01-29T00:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	23	-49	-25.421	155.096	2091.7	NA	1951-01-28T23:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	22	-50	-25.43	154.946	2135.3	NA	1951-01-28T22:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	21	-51	-25.462	154.807	2180.3	NA	1951-01-28T21:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	20	-52	-25.515	154.679	2227.4	NA	1951-01-28T20:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	19	-53	-25.588	154.562	2277.2	NA	1951-01-28T19:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	18	-54	-25.682	154.455	2330.4	NA	1951-01-28T18:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	17	-55	-25.796	154.355	2383.6	NA	1951-01-28T17:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	16	-56	-25.933	154.262	2434.2	NA	1951-01-28T16:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	15	-57	-26.094	154.175	2481.5	NA	1951-01-28T15:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	14	-58	-26.28	154.097	2525.3	NA	1951-01-28T14:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	13	-59	-26.492	154.029	2565.2	NA	1951-01-28T13:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	12	-60	-26.732	153.974	2600.9	NA	1951-01-28T12:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	11	-61	-26.985	153.93	2630.1	NA	1951-01-28T11:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	10	-62	-27.237	153.892	2649.9	NA	1951-01-28T10:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	9	-63	-27.487	153.863	2659.8	NA	1951-01-28T09:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	8	-64	-27.735	153.844	2659.4	NA	1951-01-28T08:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	7	-65	-27.981	153.835	2649.2	NA	1951-01-28T07:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	6	-66	-28.224	153.836	2629.2	NA	1951-01-28T06:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	5	-67	-28.466	153.853	2606.4	NA	1951-01-28T05:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	4	-68	-28.703	153.893	2588.6	NA	1951-01-28T04:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	3	-69	-28.933	153.956	2576.3	NA	1951-01-28T03:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	2	-70	-29.152	154.044	2570.3	NA	1951-01-28T02:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	1	-71	-29.359	154.158	2571.1	NA	1951-01-28T01:00:00Z	1951-01-31T00:00:00Z
1	1951	1	28	0	-72	-29.55	154.299	2579	NA	1951-01-28T00:00:00Z	1951-01-31T00:00:00Z
1	1951	3	19	0	0	-27.44	153.55	2000	NA	1951-03-19T00:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	23	-1	-27.309	153.785	1913	NA	1951-03-18T23:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	22	-2	-27.177	154.036	1831.8	NA	1951-03-18T22:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	21	-3	-27.048	154.299	1754.7	NA	1951-03-18T21:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	20	-4	-26.921	154.569	1680.4	NA	1951-03-18T20:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	19	-5	-26.799	154.846	1607.8	NA	1951-03-18T19:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	18	-6	-26.682	155.126	1535.1	NA	1951-03-18T18:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	17	-7	-26.56	155.422	1460.3	NA	1951-03-18T17:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	16	-8	-26.422	155.741	1382.7	NA	1951-03-18T16:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	15	-9	-26.266	156.084	1304.4	NA	1951-03-18T15:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	14	-10	-26.09	156.453	1227.3	NA	1951-03-18T14:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	13	-11	-25.891	156.852	1153.8	NA	1951-03-18T13:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	12	-12	-25.664	157.283	1085.4	NA	1951-03-18T12:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	11	-13	-25.412	157.73	1025.8	NA	1951-03-18T11:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	10	-14	-25.149	158.175	975.2	NA	1951-03-18T10:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	9	-15	-24.886	158.611	933.2	NA	1951-03-18T09:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	8	-16	-24.629	159.024	899.5	NA	1951-03-18T08:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	7	-17	-24.381	159.405	873.2	NA	1951-03-18T07:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	6	-18	-24.141	159.752	853.1	NA	1951-03-18T06:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	5	-19	-23.899	160.081	836.9	NA	1951-03-18T05:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	4	-20	-23.648	160.411	822.7	NA	1951-03-18T04:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	3	-21	-23.393	160.742	809.8	NA	1951-03-18T03:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	2	-22	-23.132	161.074	798.1	NA	1951-03-18T02:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	1	-23	-22.863	161.405	787.4	NA	1951-03-18T01:00:00Z	1951-03-19T00:00:00Z
1	1951	3	18	0	-24	-22.583	161.731	777.6	NA	1951-03-18T00:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	23	-25	-22.304	162.047	767.3	NA	1951-03-17T23:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	22	-26	-22.042	162.348	755.3	NA	1951-03-17T22:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	21	-27	-21.796	162.638	741.8	NA	1951-03-17T21:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	20	-28	-21.568	162.918	726.8	NA	1951-03-17T20:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	19	-29	-21.358	163.191	710.3	NA	1951-03-17T19:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	18	-30	-21.164	163.457	692.7	NA	1951-03-17T18:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	17	-31	-20.979	163.709	674.5	NA	1951-03-17T17:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	16	-32	-20.795	163.938	655.7	NA	1951-03-17T16:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	15	-33	-20.612	164.143	636.4	NA	1951-03-17T15:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	14	-34	-20.428	164.322	616.3	NA	1951-03-17T14:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	13	-35	-20.244	164.473	595.8	NA	1951-03-17T13:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	12	-36	-20.059	164.594	574.8	NA	1951-03-17T12:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	11	-37	-19.868	164.685	554.8	NA	1951-03-17T11:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	10	-38	-19.668	164.75	536.5	NA	1951-03-17T10:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	9	-39	-19.457	164.788	520.2	NA	1951-03-17T09:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	8	-40	-19.235	164.797	505.9	NA	1951-03-17T08:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	7	-41	-19	164.774	493.6	NA	1951-03-17T07:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	6	-42	-18.754	164.718	483.4	NA	1951-03-17T06:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	5	-43	-18.498	164.636	473.7	NA	1951-03-17T05:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	4	-44	-18.236	164.536	463.9	NA	1951-03-17T04:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	3	-45	-17.968	164.415	453.9	NA	1951-03-17T03:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	2	-46	-17.693	164.271	443.9	NA	1951-03-17T02:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	1	-47	-17.41	164.104	434	NA	1951-03-17T01:00:00Z	1951-03-19T00:00:00Z
1	1951	3	17	0	-48	-17.12	163.921	424.2	NA	1951-03-17T00:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	23	-49	-16.827	163.728	415.6	NA	1951-03-16T23:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	22	-50	-16.535	163.525	409.1	NA	1951-03-16T22:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	21	-51	-16.243	163.313	404.6	NA	1951-03-16T21:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	20	-52	-15.95	163.092	402.4	NA	1951-03-16T20:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	19	-53	-15.655	162.862	402.6	NA	1951-03-16T19:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	18	-54	-15.358	162.623	405.3	NA	1951-03-16T18:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	17	-55	-15.064	162.376	408.5	NA	1951-03-16T17:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	16	-56	-14.787	162.123	409.8	NA	1951-03-16T16:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	15	-57	-14.53	161.869	408.8	NA	1951-03-16T15:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	14	-58	-14.29	161.615	406	NA	1951-03-16T14:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	13	-59	-14.064	161.361	402	NA	1951-03-16T13:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	12	-60	-13.85	161.107	397.3	NA	1951-03-16T12:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	11	-61	-13.642	160.85	393.4	NA	1951-03-16T11:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	10	-62	-13.433	160.587	391.8	NA	1951-03-16T10:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	9	-63	-13.223	160.317	392.1	NA	1951-03-16T09:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	8	-64	-13.009	160.039	393.8	NA	1951-03-16T08:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	7	-65	-12.796	159.754	396.6	NA	1951-03-16T07:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	6	-66	-12.589	159.461	399.8	NA	1951-03-16T06:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	5	-67	-12.383	159.163	402.3	NA	1951-03-16T05:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	4	-68	-12.175	158.863	403.5	NA	1951-03-16T04:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	3	-69	-11.964	158.565	403.6	NA	1951-03-16T03:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	2	-70	-11.749	158.272	402.7	NA	1951-03-16T02:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	1	-71	-11.529	157.988	401.2	NA	1951-03-16T01:00:00Z	1951-03-19T00:00:00Z
1	1951	3	16	0	-72	-11.302	157.716	399	NA	1951-03-16T00:00:00Z	1951-03-19T00:00:00Z
1	1952	3	23	0	0	-27.44	153.55	2000	NA	1952-03-23T00:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	23	-1	-27.249	153.142	2028.9	NA	1952-03-22T23:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	22	-2	-27.077	152.737	2053.8	NA	1952-03-22T22:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	21	-3	-26.924	152.335	2075.5	NA	1952-03-22T21:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	20	-4	-26.791	151.939	2092.8	NA	1952-03-22T20:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	19	-5	-26.676	151.551	2105.6	NA	1952-03-22T19:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	18	-6	-26.576	151.165	2116.3	NA	1952-03-22T18:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	17	-7	-26.495	150.781	2129	NA	1952-03-22T17:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	16	-8	-26.436	150.397	2147.1	NA	1952-03-22T16:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	15	-9	-26.398	150.011	2170.5	NA	1952-03-22T15:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	14	-10	-26.383	149.625	2199.9	NA	1952-03-22T14:00:00Z	1952-03-23T00:00:00Z
1	1952	3	22	13	-11	-26.391	149.243	2230.7	NA	1952-03-22T13:00:00Z	1952-03-23T00:00:00Z
